Student_ID,Study_Hours,Attendance,Previous_Marks,Assignments,Internal_Marks,Socioeconomic_Score,Final_Result,Pass_Probability,Risk_Level
STU0197,8.848490307007753,98.4093381506438,62.22507898413484,94.11208125336735,31.79827514085857,7.646914480572671,1,0.779157290723945,Low Risk
STU0198,10.816767989454636,98.13267131714149,90.5194526665869,87.63194331423115,49.91789699738536,1.574151006282381,1,0.926722690043135,Low Risk
STU0199,10.701493879048849,84.97910990457548,68.2653754131452,10.25679625835898,61.01235944363336,4.485008270891862,1,0.4341630222724282,Medium Risk
STU0200,9.468568777362675,47.80517440783792,56.62803842792867,39.27307432714162,73.19741611000595,3.5448891135408873,1,0.3718610410622602,High Risk
STU0201,7.883363930774309,85.49579175574135,98.37602299574615,55.33711897497719,89.49715313522438,3.7404138191862737,1,0.9156380616555069,Low Risk
STU0202,1.4676095974430616,41.47521498752809,37.750441532842096,50.313247255154,43.737200169431595,9.846521915992307,0,0.12192921763473923,High Risk
STU0203,2.358730212088058,41.327413091739835,59.578389981836125,19.38630679368927,38.7884852928934,6.784996721319351,0,0.10988447080597123,High Risk
STU0204,10.833373168061412,59.41661314897247,32.94172726199837,85.88167711681547,97.44359632320293,7.459085420141497,1,0.6603736614938295,Low Risk
STU0205,7.473934186085284,69.31859142427994,81.79328845368512,67.69407829968374,37.5631191563485,9.789558735835083,1,0.6446926371769616,Low Risk
STU0206,0.605766093591241,86.22444506846759,94.26535865394054,83.79083748518036,63.49437490750324,4.394816042118748,0,0.8998397355759707,Low Risk
STU0207,1.6669227429593692,80.9977225963903,49.60261306853426,85.87642793494722,70.98946101553113,8.216561516075252,1,0.6955193958998642,Low Risk
STU0208,8.130270344742641,66.7541623826049,90.08391737593846,74.83558536657398,67.89620946352068,4.910778669740458,1,0.8479916191247365,Low Risk
STU0209,0.5582082142315149,56.41759997689995,50.45527613233284,43.92106012497173,36.02225099230603,8.825803046334817,0,0.1733167695662337,High Risk
STU0210,2.349292591301235,99.82747000946267,93.75391131507406,61.054675501542455,33.991883980253355,2.625917871801729,1,0.797906138490843,Low Risk
STU0211,6.810438577715741,65.57087813415838,82.77733325177488,16.036540611974313,37.3838399222725,9.529175593578517,0,0.31088535314442667,High Risk
STU0212,8.456794773465973,67.08322145978053,86.34347437890071,67.36454174749078,70.99113787108288,2.968945375697917,1,0.8205573601190667,Low Risk
STU0213,7.997554484279906,49.81742927150015,31.260458892031814,17.925325573928074,68.10414213440248,3.935984562828384,0,0.11909109635651684,High Risk
STU0214,3.0790970587964375,87.68857292499575,97.39672499518181,69.39495905101568,46.36185544257209,7.8057301069610245,1,0.8366558029240486,Low Risk
STU0215,8.690061045496662,81.62093354688932,80.86696944492263,22.959816075396866,74.64418992919141,4.54379627408866,0,0.6475106661619954,Low Risk
STU0216,3.2283645062132007,53.24617676732562,51.33257667702934,11.755130015021997,87.40472514389546,6.4739023908980196,0,0.22797938640757898,High Risk
STU0217,4.242096528831579,44.94286273695056,88.05762654011929,16.52844901429574,32.910527189261565,5.001161509624857,1,0.2315624603686768,High Risk
STU0218,9.084651158857278,80.82995812448279,49.706483889045096,0.1992135219070268,64.86909604836296,7.6813294338080365,0,0.22561352910297022,High Risk
STU0219,7.970778339042969,79.27067285686812,91.09276876962895,71.87396178535302,78.25172884718832,3.0549812713174975,1,0.9005823114814518,Low Risk
STU0220,10.266069220683047,56.395571619892564,37.880627328835594,73.24010490583791,47.6618348948781,1.526121885131893,1,0.3660887802997272,High Risk
STU0221,8.062548261453948,97.05181373502462,79.2580184222557,51.493334991325945,51.54396337052044,3.699364577257596,0,0.7579749189200106,Low Risk
STU0222,7.035548938357923,49.06347350685401,67.84889336514372,16.13628010553837,72.95465320925686,5.268777983815872,0,0.30290981058924543,High Risk
STU0223,1.5772598300230634,65.94008806255611,36.75741291368086,8.355433751068976,92.85547054106158,2.512180469734107,1,0.2032383002983138,High Risk
STU0224,4.728731735183485,96.61695521005593,46.932567978118726,1.912896643728701,86.69470942120296,4.193175606907499,1,0.36615916749015753,High Risk
STU0225,3.5498272283398427,65.18363901556734,30.868282539412036,16.57481769652207,70.81911533697084,4.599847164642117,1,0.142533401399079,High Risk
STU0226,3.3058808988594612,78.31155685984513,62.81375758251541,89.08555349831467,81.11552024300744,1.5165265931944618,1,0.8372193098209731,Low Risk
STU0227,11.689621379653124,63.855663877767654,51.08856825320002,24.153684170168177,55.537572914545905,6.249765233657841,1,0.2576347637179039,High Risk
STU0228,5.020623833667745,56.452912140920205,71.88502390084312,35.42713272172156,74.86758696691304,8.959090851741587,0,0.4694012945751412,Medium Risk
STU0229,10.758535384536803,99.0386588775897,50.80664653960321,10.534548448133318,62.63271137892899,2.3656862165774717,0,0.39395532578283154,High Risk
STU0230,7.758094198968523,64.56004037890258,50.994337805488925,22.236130474817028,43.295529552029265,6.380272120613626,0,0.18486496718515127,High Risk
STU0231,9.640329990728956,93.64595222074806,82.02352391121224,51.922457078020514,79.121679171408,6.982652844197617,1,0.8518424440211102,Low Risk
STU0232,6.280326570709709,53.79727635346517,33.36999851848474,60.775268309565256,68.95252461441754,4.774012123773595,0,0.3097311229040554,High Risk
STU0233,7.13439467320313,52.786282241505,93.2026496634391,24.535231416621105,55.103510736751396,7.30987828627843,0,0.4700254148378579,Medium Risk
STU0234,6.163953478916935,41.86804497307068,89.6584712073827,5.773215922511721,93.79374330550415,4.696583891419108,1,0.4649629708300515,Medium Risk
STU0235,2.7452943596775117,79.10000952255311,76.74632782584845,39.10328691273987,31.465388247871328,5.541735591796914,1,0.42732333523272165,Medium Risk
STU0236,8.808199325507312,62.11158062342567,71.52550990751689,23.420337092633414,52.10412058746472,1.0661774009898428,0,0.36592104558698224,High Risk
STU0237,3.7288821680698416,91.86149499037822,92.46117486977565,21.955392322980195,33.98169784443526,7.225481027212199,0,0.5326634107411142,Medium Risk
STU0238,0.7796336139617192,68.39259440149343,42.97311256701001,95.98628027134552,83.65691213551389,6.95208411050252,1,0.6978196138605564,Low Risk
STU0239,7.92293140293243,98.09160567488331,35.527841353358,61.63004859257241,79.14752178796547,1.3456078959371012,0,0.6516232998255046,Low Risk
STU0240,2.536772813181063,51.13153094218727,46.76571189366767,55.68784431720959,53.19465531154219,4.314250966556198,0,0.2670978869765069,High Risk
STU0241,11.315273720058514,92.11739007733664,85.62047950901332,41.57751035233219,77.29640315449511,9.811286567125006,0,0.8237260332342452,Low Risk
STU0242,11.470178635529756,86.59581116750451,32.42691867085383,42.89443334301443,57.71560583371649,4.786629063117552,1,0.35425951713947634,High Risk
STU0243,11.020940487535158,86.25531067864313,70.79647845584427,54.090500383808084,82.9377653995704,5.517508646186576,1,0.8053772211926887,Low Risk
STU0244,4.756825052937611,90.68699368701326,99.6806261333917,69.64298070361072,61.79285639156943,9.189371423437468,1,0.8949988381072442,Low Risk
STU0245,0.6777510900819754,85.66143945657993,89.89872656862775,70.21460961818295,58.85958094821659,7.455356882791808,1,0.8257500988844457,Low Risk
STU0246,11.175663469758842,77.57321929788492,66.50119823305127,17.169390770544958,95.43109408418107,6.238631180118012,1,0.5987453250677439,Medium Risk
STU0247,5.424117705649115,47.87469266094325,34.454863650064965,50.0112752076627,47.56153699234902,8.180242132069653,0,0.15370742700261245,High Risk
STU0248,11.6165304190022,41.95157076947511,88.1961460069997,41.195809503410196,38.43131379975958,8.77929639810376,0,0.41792890119621734,Medium Risk
STU0249,11.581629736526407,95.2508708689412,71.92849557240473,87.05269662693841,70.91801792816207,5.111992645635402,1,0.9066678500299283,Low Risk
STU0250,10.30960873787464,76.99901887124429,38.04530979416968,63.14189212183764,97.85252685989252,5.275975284386519,1,0.6631327170863531,Low Risk
STU0251,3.8861622588002356,87.79223745857058,36.570009937634936,53.25040664159818,56.44874496090307,4.474458420866522,0,0.38989750160358866,High Risk
STU0252,4.92862387892214,68.891341090753,93.67387736056148,11.539464217891737,34.342573454014705,9.700355260166145,1,0.3516620928453523,High Risk
STU0253,10.288071722443854,47.038491337743665,76.8440184056655,60.56378893234115,53.75136871166972,7.274496288613154,1,0.5533563643114688,Medium Risk
STU0254,4.144603059297193,47.511147532153025,88.05007595217289,11.720390568023342,65.41521580236909,1.7490075958726505,1,0.3697689753053879,High Risk
STU0255,2.4491665868900636,81.13391723373829,91.52852301975872,33.720657556575205,41.33461046425496,8.766636609817166,1,0.5608214391274208,Medium Risk
STU0256,6.903214518271027,65.81835369396777,70.02406464338256,14.284196481433186,76.06715526395445,5.3250394675264126,0,0.4096444941233606,Medium Risk
STU0257,11.265779902848982,52.0314836020202,66.22124462285288,69.20736470243689,99.84245723071405,1.618785157802387,1,0.7847974958879942,Low Risk
STU0258,8.50434266176219,69.49567280448622,60.12991872246931,20.62521138361526,61.62176331870107,5.9474552964697995,0,0.3319266817190097,High Risk
STU0259,7.055703456027697,43.85253622450804,52.18626114537835,39.1859373188026,54.83099897111488,4.754478510781318,0,0.22356250403583863,High Risk
STU0260,1.6175296783638382,74.91828411486392,60.42171726010982,89.56747776187787,58.049291678412665,8.899744643763624,1,0.6994430801410598,Low Risk
STU0261,7.572583107040452,56.13960426610586,84.17157590111094,20.431638339897027,38.06023248766408,2.835951432484486,1,0.3277857648977469,High Risk
STU0262,11.885619276199028,87.85354603823129,72.1346401710592,50.780506395877914,91.82915209983567,8.438181485429645,1,0.8304828548628255,Low Risk
STU0263,2.1109661752200264,58.621717535414426,92.47663029683923,41.9271661166022,59.037795886494635,6.019198220669074,1,0.5914014273569742,Medium Risk
STU0264,6.460791002182972,67.31320894490807,61.03660100654314,1.8124041045729733,57.109208799738894,1.4914927289212214,0,0.2147073354438432,High Risk
STU0265,10.589790327171487,40.697232394486036,72.49627051031278,79.27581135728128,76.1783191051332,9.74660771192936,0,0.7009630518351397,Low Risk
STU0266,9.01883910417335,44.34681326767353,74.19152871643921,6.904590631459973,60.94233946517865,5.6135371969287995,0,0.2376727979542052,High Risk
STU0267,8.515681021445582,63.549613384401084,71.41880136144279,47.42550209769536,75.37634281654923,3.617891688084242,0,0.6306631020997477,Low Risk
STU0268,8.578566965851756,68.79633008302741,79.18436411598614,56.06782949389499,34.301240309155126,5.224661577903323,1,0.5592355108940411,Medium Risk
STU0269,4.634148239027184,76.00123288715822,46.620342786236435,62.842645661458704,86.96063406055592,8.720720051657402,1,0.6120412340398522,Low Risk
STU0270,3.876306209041674,57.499754722558194,65.86546442820534,68.86316293078755,95.83527670155819,3.7441281194655716,1,0.7388360231922871,Low Risk
STU0271,9.807653288002907,81.69891316759255,37.295736196584336,25.327238352271507,75.41357703115702,2.734087568380303,1,0.3419347171387541,High Risk
STU0272,9.816304038810578,91.60734383135227,56.91579293513688,0.9978776658449373,96.81961502011676,2.1616412223779333,0,0.5114399879597655,Medium Risk
STU0273,10.471331663671192,86.791059333601,64.13669480348851,72.3443662354912,40.600262005897434,3.6807345855119014,1,0.6896566729638782,Low Risk
STU0274,11.00226635439942,42.37712952090143,75.65569816818308,53.56565993475786,63.41913326362476,8.020432783360391,0,0.5267850193824033,Medium Risk
STU0275,6.3804375869007846,68.83041683546973,96.53717368103425,83.61177032072487,72.12647137618131,5.244637286757355,1,0.9024532880277149,Low Risk
STU0276,6.2674373889027954,46.29581070509049,72.04557465838491,82.13883629006943,70.72156531948306,3.04733443324186,0,0.706682531991559,Low Risk
STU0277,9.680394558117914,54.522700951751645,82.05157413235918,84.33261677878832,58.10232453623303,2.4956649964877426,1,0.7859999064761851,Low Risk
STU0278,7.974585203944299,99.19975559602878,65.43862416466419,48.50946599795402,53.6659086556383,3.994565288593412,1,0.669741230733,Low Risk
STU0279,8.572619088463588,48.5497325740908,74.3872821963432,33.362839583686565,38.87768157852932,9.45931935597138,0,0.2838825288573491,High Risk
STU0280,9.651615698515162,69.93328920708137,34.96525512936414,79.155820259137,57.421971539359475,4.087240413310219,1,0.49163870116096064,Medium Risk
STU0281,10.735061430902013,77.08934405908715,47.807410658929285,45.12941130292549,41.38625705738396,9.893116683591717,0,0.32973979645831686,High Risk
STU0282,4.386944303792662,82.14789823264624,55.32971652435971,18.34421964034345,81.4055973544553,5.367074101888205,0,0.41781116813335945,Medium Risk
STU0283,4.819203955359356,73.57892100921484,63.07453485045595,85.49740195614743,44.6181654846213,2.612475264611358,0,0.6704111666841093,Low Risk
STU0284,1.5807923081699935,40.58625084515102,33.19541218516686,88.25598767723473,34.09957136991737,9.020260826141584,0,0.20381036742743006,High Risk
STU0285,7.150221621456001,59.58767849463951,39.80168682873224,46.63097561401701,68.6656296472064,5.143198358213442,1,0.30913920139471124,High Risk
STU0286,0.913336148662534,71.06269860308268,49.37700154539141,7.569972730978747,71.66608129035811,7.38704209154072,0,0.19749383544609123,High Risk
STU0287,5.8543772085232915,45.27198994869,98.00728836307354,38.782608991693124,91.03391428963539,9.853404248882367,0,0.7116952430326956,Low Risk
STU0288,6.740413299137131,61.037615872550845,53.19429049721356,80.35376594626034,70.38871286923774,1.451578152879766,1,0.6448731851607408,Low Risk
STU0289,3.795224399475271,41.99218652748199,63.742874067845776,90.17740285462287,54.183659760641206,1.8702510380881043,0,0.5755524505210105,Medium Risk
STU0290,7.294582496543624,44.71470982930124,43.726839891687504,20.347274249759582,86.21083170684244,7.484110673164806,0,0.20621590851904978,High Risk
STU0291,0.8507528742990684,63.815396572095764,72.75460497530378,6.697361202527152,67.81952252311947,3.536425029659248,1,0.29652470306568834,High Risk
STU0292,0.9295041706159658,47.96294524258362,49.6478250861182,87.73504531328386,35.549619924183425,2.6587125725508916,0,0.3603185462861483,High Risk
STU0293,9.95990644758607,74.05245089569348,44.48948049068987,38.94049389788753,69.60953922192726,1.3542569183775655,0,0.41366381303418964,Medium Risk
STU0294,4.642192376229524,81.36789814823595,66.16008399121853,54.176096426756324,93.56129817951637,1.1966204078758162,1,0.7751955573023884,Low Risk
STU0295,1.961195895496675,88.03520194654497,30.385405941229457,96.80658120507589,57.74188378487544,7.970370428078118,0,0.5939723908245288,Medium Risk
STU0296,6.5057974906302505,52.009014654688606,30.53648228544577,6.656472791422285,50.742806132986004,2.20990084632595,0,0.06591572155682149,High Risk
STU0297,9.354925860634024,50.04895493554419,45.33481663713005,64.83180074520956,40.042861991261404,5.209485543740358,0,0.2863297181565536,High Risk
STU0298,2.9819418162136966,46.274070420064014,32.57049537505748,7.410542257486707,40.60118653547501,6.453071336615347,0,0.043509885390534755,High Risk
STU0299,7.6632404719185025,78.1858149726182,37.561802789148395,37.54689284665004,60.29400390392732,4.855166205119616,0,0.3023337565498962,High Risk
STU0300,1.481495847428332,82.38854358921407,53.72024545371261,80.38145451934467,71.69758769130706,1.243959871026098,1,0.7234590304139832,Low Risk
STU0301,1.0943397934389885,41.89516868953852,86.1809975705869,43.34722327556344,35.64307836187212,8.05151352329118,0,0.32350179836894044,High Risk
STU0302,6.610578263033702,96.17273477462139,70.04340503585107,99.71823539029504,95.7698012317616,1.0946190208748814,1,0.951466783998161,Low Risk
STU0303,6.717303898516225,43.118277019088346,65.88674081694916,55.905928494660216,82.85935322116372,7.857009049397356,1,0.5349883931126651,Medium Risk
STU0304,7.830443867229375,72.47778011806423,50.54421762456852,32.11621526359535,71.06367427985639,9.039740444093104,0,0.37386195676926426,High Risk
STU0305,8.850050337810607,82.54363116705498,95.22276036029714,22.011132590475313,87.99070696572936,4.8955592895145505,1,0.7940504868403518,Low Risk
STU0306,11.722298913819149,92.25814742476513,57.79105288660342,35.05205342861618,35.61307297684793,5.8198822578801845,1,0.41931826580263803,Medium Risk
STU0307,6.437454005463746,82.84521592794567,36.096493675704004,37.25332737595508,63.37872144131871,5.292850533558884,0,0.31740985344557765,High Risk
STU0308,4.213999438824329,88.10368498418751,73.1946561282461,6.8713677723960975,74.10651888031643,4.502877567610949,1,0.4854060748342807,Medium Risk
STU0309,9.644641239840093,60.367011552568364,37.9686875433621,36.95741994267732,88.00570342828024,8.986820818333243,0,0.3412285134802976,High Risk
STU0310,3.6145708895138533,88.88950682479074,54.165619996118444,46.423851973922496,84.84286920344874,9.045401596029915,0,0.6209994606779952,Low Risk
STU0311,5.548171338114815,44.806890783080505,65.51883571024662,72.27377522388046,49.39484747993798,4.022347281773811,1,0.47394521865768346,Medium Risk
STU0312,1.4022483854360586,93.68899936363167,91.1955767279623,65.6729484721608,95.8616118691443,6.535627786132282,1,0.9230169758570336,Low Risk
STU0313,0.7915335492777613,72.85554256922418,64.5482606238083,70.87656552291543,38.70420890016092,9.342168059312778,0,0.5031321233766122,Medium Risk
STU0314,11.570456768796138,89.03786619774962,79.15811362221649,0.8363681876857099,91.25935330348065,9.658526490472164,1,0.6295698030064795,Low Risk
STU0315,10.113771385890367,67.139097071098,99.49717872993493,21.766739958053606,97.9658174723233,5.580631363798428,1,0.7972940543716829,Low Risk
STU0316,8.503703370077528,78.6146617117915,39.20423839285871,66.16842883998565,42.40074662558379,5.075423247558941,0,0.4019285586791566,Medium Risk
STU0317,5.202958860764103,71.58415965616679,49.231206786366364,48.398936817974715,80.54462449426497,3.508248843356732,0,0.507635702136701,Medium Risk
STU0318,2.4928846808147265,83.89537130531991,57.62032529183524,0.5313475668345946,32.81998631445989,9.629846858713691,0,0.13929512713080758,High Risk
STU0319,2.2990259907174897,44.897798921835374,59.527972497718196,80.44946424318223,58.37959775974085,2.2853287402558062,0,0.5051853613678592,Medium Risk
STU0320,3.3777933288928463,43.62112503943383,58.771475268588205,77.28095732903374,66.13983094383718,6.218466184429525,1,0.5070012048830067,Medium Risk
STU0321,6.816106644120385,54.82619404060878,93.53277017895884,54.841916299356264,70.6451658136744,3.54295240766775,1,0.7468296834812317,Low Risk
STU0322,8.717853111050717,49.5726808067913,79.98228511267996,6.646332577627212,95.51560737739916,3.5110746131301696,0,0.47120537679460744,Medium Risk
STU0323,8.092269832253908,92.3070139955321,72.55336498634927,76.65150495325847,77.05754811059363,4.644717286385696,1,0.8789584081931505,Low Risk
STU0324,3.7192398148783425,53.15283924148266,51.65609025039475,58.37135877313639,63.68945658534659,9.989136422340891,0,0.3636006578457003,High Risk
STU0325,11.480950727626732,98.55191534914788,87.66532689549064,78.19599771579591,86.67725253861225,1.4946967615583986,1,0.9531644307198808,Low Risk
STU0326,8.985814542001338,60.213747506266415,96.85423580394922,75.17469923958404,96.53729746680862,6.206876363831783,1,0.9175119555860014,Low Risk
STU0327,6.875071603881108,50.927074941321955,87.48387977851586,80.30020719578371,31.54463040776036,1.7431494223174946,0,0.6568309806659635,Low Risk
STU0328,7.534788581695051,87.38191042854875,30.109557363403102,51.80080664046248,98.7764890579227,2.3906874699146705,1,0.5845025654591933,Medium Risk
STU0329,5.325400717919584,79.52246653005257,74.54809591283849,14.032451819351499,36.02924973445762,4.956066475956089,0,0.3094786600075597,High Risk
STU0330,3.348906379263311,69.89174298718834,33.57947670094705,67.11574733796887,87.00707454881329,5.594141182117972,1,0.5021307800257948,Medium Risk
STU0331,4.593685804489509,73.32181305625787,48.03250542336053,62.04737850519706,49.623432678598874,3.329131675280716,1,0.4279325894015031,Medium Risk
STU0332,9.215230270340244,83.15210669633584,34.16672902434402,74.22531871990871,39.252576042771025,3.8481141778697454,0,0.4315734076115011,Medium Risk
STU0333,0.6655251192421925,53.70728447987793,72.26568170645714,16.98810060507353,60.78989477996844,1.7827031823033974,0,0.2732240566880684,High Risk
STU0334,1.8348353658295367,99.78003496340452,78.06129394448247,19.497519990028923,75.07696056133295,3.7289780545982545,1,0.6550854685350047,Low Risk
STU0335,1.0290303832501566,98.487589728807,38.01413466461336,89.04095172193284,56.66662915164325,9.699025954424897,1,0.6433115386310243,Low Risk
STU0336,0.9683812266681566,79.01954118081622,56.86872181314857,74.99777984520708,33.819578579788924,9.502366435052336,0,0.4779904433833428,Medium Risk
STU0337,10.337796716126583,51.972547055748706,61.93655562688794,90.82284887003229,71.96227977611017,4.013904611232865,1,0.7409946189401462,Low Risk
STU0338,8.592065382870272,80.81369454587748,55.83371152326416,75.87153211639207,93.16822932774724,6.137685426508854,1,0.8167377624228287,Low Risk
STU0339,5.95299903450424,44.33190453875055,38.47175003396352,59.71553059903019,56.825075616307615,9.1863585199985,0,0.2292733441079027,High Risk
STU0340,1.625092847486517,41.839150132348365,59.326345313123284,65.41327370278736,45.143294434157895,1.0556544037680702,0,0.32688218383655804,High Risk
STU0341,6.153582563843572,55.46097331067282,82.58246334658926,88.91279239400099,60.980414215297074,8.296152133038326,1,0.7884821918431444,Low Risk
STU0342,5.944925363976505,67.75737740435898,34.970536517327886,57.88067545119405,33.38538977341466,9.535325975100271,0,0.2084928950094763,High Risk
STU0343,2.4918215039651743,92.09635032450282,35.61260098573324,63.239132432838744,87.43413091361924,1.8219316090020135,0,0.6273960719972204,Low Risk
STU0344,5.48929396623669,83.63014418597848,54.833990428518895,15.647671600360058,87.84385676651307,2.4530291742962893,0,0.4582021204844053,Medium Risk
STU0345,5.082804445569795,84.56239127199886,95.92079981332475,47.39212201161027,71.16003244007399,9.646716724942198,1,0.8199493378485418,Low Risk
STU0346,7.5822761276004895,65.52960006688451,76.80008527060399,71.6397111958099,54.71720222568726,5.837861292763117,1,0.7050828034742616,Low Risk
STU0347,7.803576984977903,60.75609955281777,77.50689696707954,27.09426983163654,85.98483551120484,1.1277697102455133,1,0.5953517572930855,Medium Risk
STU0348,1.020996112378512,62.262325779076164,55.33439935865054,20.22541805245349,68.8280917351857,3.3186879888717624,0,0.2522854420747996,High Risk
STU0349,4.808045068204419,99.25897382416346,71.55625538459769,31.382680822441557,87.81526159850114,5.0494930684197366,1,0.7445737700108173,Low Risk
STU0350,7.697389030713718,42.406551484748945,30.709182881942038,24.150062799283344,74.20211548081144,7.236180199222909,0,0.12346445142873516,High Risk
STU0351,6.286066973671009,92.02188976734692,74.52672324866796,21.491263703639586,84.9083831248958,7.5984434032311965,1,0.6676666842775757,Low Risk
STU0352,10.349633173665707,74.7205245143436,93.93008633033656,42.48508428680869,71.8994095252432,9.958793616329105,1,0.7833946053746267,Low Risk
STU0353,8.074976763617869,66.31692515137543,72.88014278413735,90.78385138835341,58.98987477509664,3.5876007944538313,1,0.8006278101996674,Low Risk
STU0354,2.3737459114364414,83.51545962490819,91.15890154264414,50.705964673871826,97.05621019482963,5.843980916816277,1,0.873856842490694,Low Risk
STU0355,1.3115405951049433,69.20013648548218,80.67811388262658,18.792038081532304,67.87796774151913,5.799911930736445,0,0.45175538804117793,Medium Risk
STU0356,7.88782169937263,92.40539428489964,38.43908914825832,7.697166938087408,72.35626629783769,4.650807335025138,0,0.27350966330320625,High Risk
STU0357,0.8048800712286508,94.04211184067552,93.17173151000893,69.61561451379252,45.434134759032446,2.522457044581782,1,0.8363989903650672,Low Risk
STU0358,7.236419184644828,65.30325561240733,34.65106910490424,38.279876443638784,73.79555525990935,9.797109068654583,0,0.26722530747367057,High Risk
STU0359,11.312647776387012,56.60966783410309,67.37772307834346,82.18309465853592,70.01253546380607,8.679854679999274,0,0.7380054507918289,Low Risk
STU0360,7.117953045572608,75.54101971560173,39.94959866554204,65.95107686407702,42.93868785629175,5.4849972546481345,0,0.3799328262945144,High Risk
STU0361,4.963954151375002,94.74180073700145,30.819462751163286,79.62414505413685,34.17109681472006,6.429208804156268,1,0.4341639702766449,Medium Risk
STU0362,7.897814512087061,52.63973134033999,59.54239820893473,27.194603941844875,72.30515238003397,3.045349482036961,0,0.33398558171054066,High Risk
STU0363,5.769908240652441,77.37799501380897,50.652849535790935,69.2358922461058,83.45845885452243,5.894083633525722,1,0.686814206923958,Low Risk
STU0364,6.774593077133252,77.89361320555123,64.02003456583222,26.406198469371876,66.63809596454058,7.254731198093283,1,0.44907182164835985,Medium Risk
STU0365,11.326845300930039,83.98678134491686,70.40399207141856,93.90684794502916,45.8740837723752,5.636503255479299,1,0.8314744168288394,Low Risk
STU0366,4.940180334708904,47.894061107635586,33.061735061626315,63.63742815333744,76.65653836851244,9.912566535264471,0,0.30346486319846205,High Risk
STU0367,11.553691483975014,82.94949788092532,38.610230658662196,32.451180017534206,35.60740086267216,6.502074906229535,0,0.22453413704929237,High Risk
STU0368,10.911532382494734,94.54195123993847,69.10496775152978,26.951186229227265,60.92835933613682,4.338763413329522,1,0.6020882661271686,Low Risk
STU0369,2.7515980500769093,50.78098653221452,54.021714722086074,19.09265850716435,41.43567308788941,7.949368248542543,0,0.11818273412555247,High Risk
STU0370,1.2976549600644027,54.25259949543266,81.04214412846136,69.46409588937279,42.912133574191834,2.5341626042347785,0,0.5710862646424896,Medium Risk
STU0371,1.6589470158404065,98.28370564249838,75.66041540143578,21.87156129979273,44.160576441074255,4.4606423233563985,0,0.4803984506408846,Medium Risk
STU0372,0.7095509949928218,50.85861716256939,89.19230540929348,59.53032659274891,57.06949399307845,4.122630553398272,1,0.6163450305666037,Low Risk
STU0373,1.5860940486931765,91.26310560217475,78.47449786684578,26.463502692535734,33.58051439342783,4.886263855969995,0,0.43443938767092083,Medium Risk
STU0374,8.354577894288104,69.53667138688209,60.09517541731037,66.19689447938686,57.845540865036874,8.036018433358537,0,0.5855961592723158,Medium Risk
STU0375,1.3186694572926334,54.833864464190626,77.10766356761027,81.49397285405392,65.81952129802906,5.357557289470667,1,0.7153934902095382,Low Risk
STU0376,4.168219748378255,92.24499407635068,49.276682197879296,77.80252431446532,63.83059994764277,8.146130052393666,1,0.6901009869178276,Low Risk
STU0377,10.216066076148728,66.71831530015993,51.44194491447489,76.08513309307817,56.79488702821284,6.1884001282587935,0,0.5793858745807937,Medium Risk
STU0378,0.7676272609619974,70.8890412357814,85.22896119445554,18.772240569225207,88.74026256495267,4.0786249119179985,0,0.6079507576532303,Low Risk
STU0379,9.866387549772762,61.55400216398594,61.24936614811075,8.838494698451871,40.172868469435286,8.289808693151251,0,0.16970353503485525,High Risk
STU0380,3.741329909894099,75.57705108609565,85.88662383628468,69.89488284873856,65.39877206469617,3.1446070349778243,0,0.815908634430402,Low Risk
STU0381,1.858895517649047,49.81143235510137,87.56956615677949,36.83472137943513,34.3428991869588,3.0194468181981593,0,0.35305526326399694,High Risk
STU0382,8.512477401687732,63.46489219910564,90.02936363628987,43.23462264033473,34.980897521453684,5.540526316493522,0,0.5364191919959851,Medium Risk
STU0383,7.7328427379686655,98.16473934011725,94.16446650888452,3.1149092793391064,70.17060947739674,3.3476432136588,1,0.6905551177340354,Low Risk
STU0384,10.590928155561109,55.48800596206765,60.16896543593074,25.95764492750492,69.62128974214747,1.0817833145609468,1,0.3600327077474721,High Risk
STU0385,8.953317003744687,79.40419987247753,52.32067728247972,3.3676403874464023,91.462345899112,6.834677745689214,0,0.3700475672437707,High Risk
STU0386,9.740030699425759,59.511403853481696,70.75391226158797,87.91857726012476,69.05115729620512,5.5998443932515825,1,0.790861426458439,Low Risk
STU0387,3.7433975845700247,86.40838754119605,55.98206964063393,24.339668321853047,97.18537142833951,5.009660330438451,1,0.5638074560610549,Medium Risk
STU0388,2.5405547534668123,47.85241964310099,72.07519167601632,55.73371695730081,33.40863938799508,9.702716631564838,0,0.3178161791734797,High Risk
STU0389,9.13206964386987,98.18926270471269,79.39101038506772,3.897932066113041,36.86053793465187,6.140792655666223,1,0.41329129298548006,Medium Risk
STU0390,9.778599501573536,67.22737248301836,78.18835129444957,66.6847391305658,33.084610309926695,8.770884200104462,1,0.5992387616391118,Medium Risk
STU0391,11.890809133007743,54.16302780078784,56.218702091408495,32.30273457540939,42.9693795233478,2.2550521258464418,1,0.24826600773495716,High Risk
STU0392,5.245103284481404,44.409804839800756,41.6802141189127,89.79191869576658,67.88890776591747,6.122858168164849,0,0.4784324872234998,Medium Risk
STU0393,4.778207986617007,50.18547430525244,60.13705369235453,88.81181889340358,75.19005269991996,8.811816640578126,0,0.6716090160678366,Low Risk
STU0394,9.428749048532964,71.18643691336106,39.981590085733615,32.529061836174776,33.19096105640681,6.247951815519082,0,0.1707134773393561,High Risk
